SectorName,ID64X,ID64Y,ID64Z,MaxYCoord,MaxZCoord,MaxXCoord
Bleou Phyloe,31,33,60,2535,53975,-9025
Bleou Phyloea,55,33,60,2535,53975,21695
Bleou Scrio,23,33,52,2535,43735,-19265
Bleou Thae,63,32,20,1255,2775,31935
Bleou Theia,61,32,20,1255,2775,29375
Bleou Thoi,31,32,20,1255,2775,-9025
Bleou Thoo,23,33,20,2535,2775,-19265
Bleou Thua,55,32,20,1255,2775,21695
Bleou Thue,31,33,20,2535,2775,-9025
Bleou Treia,61,33,22,2535,5335,29375
Bleou Trio,23,33,22,2535,5335,-19265
Bleou Troi,31,33,22,2535,5335,-9025
Blia Aeb,27,32,28,1255,13015,-14145
Blia Aec,57,32,28,1255,13015,24255
Blia Aed,59,32,28,1255,13015,26815
Blia Aedst,27,33,28,2535,13015,-14145
Blia Aescs,49,32,28,1255,13015,14015
Blia Aesms,25,33,28,2535,13015,-16705
Blia Aevsky,17,33,28,2535,13015,-26945
Blia Aewsy,51,32,28,1255,13015,16575
Blia Aick,17,32,30,1255,15575,-26945
Blia Aim,49,32,30,1255,15575,14015
Blia Ain,51,32,30,1255,15575,16575
Blia Aip,59,32,30,1255,15575,26815
Blia Aiq,25,33,30,2535,15575,-16705
Blia Air,49,33,30,2535,15575,14015
Blia Ais,57,33,30,2535,15575,24255
Blia Aob,27,32,52,1255,43735,-14145
Blia Aoc,57,32,52,1255,43735,24255
Blia Aod,59,32,52,1255,43735,26815
Blia Aoscs,49,32,52,1255,43735,14015
Blia Aub,51,32,54,1255,46295,16575
Blia Auwsy,59,32,54,1255,46295,26815
Blia Brai,27,32,62,1255,56535,-14145
Blia Brau,27,33,62,2535,56535,-14145
Blia Broo,17,32,62,1255,56535,-26945
Blia Brue,25,32,62,1255,56535,-16705
Blia Chraea,17,32,60,1255,53975,-26945
Blia Chraei,49,32,60,1255,53975,14015
Blia Chreau,19,33,60,2535,53975,-24385
Blia Chria,19,32,60,1255,53975,-24385
Blia Chruia,57,32,60,1255,53975,24255
Blia Euhm,19,32,22,1255,5335,-24385
Blia Euhn,27,32,22,1255,5335,-14145
Blia Eup,25,32,22,1255,5335,-16705
Blia Euq,51,32,22,1255,5335,16575
Blia Eurk,49,32,22,1255,5335,14015
Blia Flaae,17,32,52,1255,43735,-26945
Blia Flee,25,32,52,1255,43735,-16705
Blia Fraae,25,32,54,1255,46295,-16705
Blia Free,49,32,54,1255,46295,14015
Blia Froa,19,32,54,1255,46295,-24385
Blia Fruia,17,32,54,1255,46295,-26945
Blia Phla,17,32,28,1255,13015,-26945
Blia Phlai,25,32,28,1255,13015,-16705
Blia Phlue,19,32,28,1255,13015,-24385
Blia Phyloe,27,33,60,2535,53975,-14145
Blia Scrae,59,33,52,2535,43735,26815
Blia Scroi,27,33,52,2535,43735,-14145
Blia Tha,25,33,20,2535,2775,-16705
Blia Theia,57,32,20,1255,2775,24255
Blia Thio,19,32,20,1255,2775,-24385
Blia Thoe,17,32,20,1255,2775,-26945
Blia Thooe,17,33,20,2535,2775,-26945
Blia Trae,59,33,22,2535,5335,26815
Blia Trua,51,33,22,2535,5335,16575
Bliae Hypeia,68,31,28,-25,13015,38335
Bliae Phroo,68,31,30,-25,15575,38335
Blie Aec,60,32,28,1255,13015,28095
Blie Aedst,30,33,28,2535,13015,-10305
Blie Aesms,28,33,28,2535,13015,-12865
Blie Aewsy,54,32,28,1255,13015,20415
Blie Aick,20,32,30,1255,15575,-23105
Blie Aihm,60,32,30,1255,15575,28095
Blie Ail,28,32,30,1255,15575,-12865
Blie Aim,52,32,30,1255,15575,17855
Blie Ain,54,32,30,1255,15575,20415
Blie Aip,62,32,30,1255,15575,30655
Blie Aiq,28,33,30,2535,15575,-12865
Blie Air,52,33,30,2535,15575,17855
Blie Airg,30,32,30,1255,15575,-10305
Blie Airk,22,33,30,2535,15575,-20545
Blie Airm,54,33,30,2535,15575,20415
Blie Aod,62,32,52,1255,43735,30655
Blie Aowsy,54,32,52,1255,43735,20415
Blie Aub,54,32,54,1255,46295,20415
Blie Auscs,60,32,54,1255,46295,28095
Blie Auwsy,62,32,54,1255,46295,30655
Blie Bra,22,32,62,1255,56535,-20545
Blie Briae,54,32,62,1255,56535,20415
Blie Broo,20,32,62,1255,56535,-23105
Blie Chraae,20,33,60,2535,53975,-23105
Blie Chraea,20,32,60,1255,53975,-23105
Blie Chrea,54,32,60,1255,53975,20415
Blie Chreau,22,33,60,2535,53975,-20545
Blie Chree,28,33,60,2535,53975,-12865
Blie Euhm,22,32,22,1255,5335,-20545
Blie Euhn,30,32,22,1255,5335,-10305
Blie Eun,20,32,22,1255,5335,-23105
Blie Eup,28,32,22,1255,5335,-12865
Blie Euq,54,32,22,1255,5335,20415
Blie Eurl,60,32,22,1255,5335,28095
Blie Flaae,20,32,52,1255,43735,-23105
Blie Free,52,32,54,1255,46295,17855
Blie Phla,20,32,28,1255,13015,-23105
Blie Phlai,28,32,28,1255,13015,-12865
Blie Phlue,22,32,28,1255,13015,-20545
Blie Phyloe,30,33,60,2535,53975,-10305
Blie Scraa,52,33,52,2535,43735,17855
Blie Scroea,28,33,52,2535,43735,-12865
Blie Tha,28,33,20,2535,2775,-12865
Blie Thaa,52,32,20,1255,2775,17855
Blie Theia,60,32,20,1255,2775,28095
Blie Thoi,30,32,20,1255,2775,-10305
Blie Thooe,20,33,20,2535,2775,-23105
Blie Treia,60,33,22,2535,5335,28095
Blie Trio,22,33,22,2535,5335,-20545
Blie Troea,28,33,22,2535,5335,-12865
Blie Troi,30,33,22,2535,5335,-10305
Blielaae,42,33,25,2535,9175,5055
Blielai,22,33,25,2535,9175,-20545
Blieleau,43,33,25,2535,9175,6335
Blielee,44,33,25,2535,9175,7615
Blieleou,37,33,25,2535,9175,-1345
Blielia,35,33,25,2535,9175,-3905
Blielie,36,33,25,2535,9175,-2625
Blielu,33,33,25,2535,9175,-6465
Blieluae,27,33,25,2535,9175,-14145
Blieluia,40,33,25,2535,9175,2495
Bliemoe,45,33,25,2535,9175,8895
Blo Aeh,41,33,28,2535,13015,3775
Blo Aerb,35,33,28,2535,13015,-3905
Blo Aescs,33,32,28,1255,13015,-6465
Blo Aics,43,33,30,2535,15575,6335
Blo Aihm,41,32,30,1255,15575,3775
Blo Aip,43,32,30,1255,15575,6335
Blo Air,33,33,30,2535,15575,-6465
Blo Airm,35,33,30,2535,15575,-3905
Blo Aoscs,33,32,52,1255,43735,-6465
Blo Aowsy,35,32,52,1255,43735,-3905
Blo Aug,41,33,54,2535,46295,3775
Blo Aurb,43,33,54,2535,46295,6335
Blo Auscs,41,32,54,1255,46295,3775
Blo Auwsy,43,32,54,1255,46295,6335
Blo Bre,33,32,62,1255,56535,-6465
Blo Brou,43,32,62,1255,56535,6335
Blo Chrea,35,32,60,1255,53975,-3905
Blo Chroa,43,32,60,1255,53975,6335
Blo Euhn,11,32,22,1255,5335,-34625
Blo Eur,43,32,22,1255,5335,6335
Blo Eurl,41,32,22,1255,5335,3775
Blo Free,33,32,54,1255,46295,-6465
Blo Phlai,9,32,28,1255,13015,-37185
Blo Phyloea,35,33,60,2535,53975,-3905
Blo Schoe,43,33,28,2535,13015,6335
Blo Scraa,33,33,52,2535,43735,-6465
Blo Scrae,43,33,52,2535,43735,6335
Blo Thaa,33,32,20,1255,2775,-6465
Blo Thae,43,32,20,1255,2775,6335
Blo The,35,33,20,2535,2775,-3905
Blo Thiae,41,33,20,2535,2775,3775
Blo Thoae,43,33,20,2535,2775,6335
Blo Thoi,11,32,20,1255,2775,-34625
Blo Traa,33,33,22,2535,5335,-6465
Bloa Aick,69,32,30,1255,15575,39615
Bloa Phla,69,32,28,1255,13015,39615
Bloae Hypeia,69,31,28,-25,13015,39615
Bloae Phroo,69,31,30,-25,15575,39615
Bloeb,47,31,10,-25,-10025,11455
Bloed,51,31,10,-25,-10025,16575
Bloef,53,31,10,-25,-10025,19135
Bloeh,58,31,10,-25,-10025,25535
Bloents,59,31,10,-25,-10025,26815
Bloesms,54,31,10,-25,-10025,20415
Bloevsky,52,31,10,-25,-10025,17855
Bloo Blaa,17,30,60,-1305,53975,-26945
Bloo Ble,19,31,60,-25,53975,-24385
Bloo Bliae,25,31,60,-25,53975,-16705
Bloo Bloae,27,31,60,-25,53975,-14145
Bloo Blou,49,31,60,-25,53975,14015
Bloo Blua,19,30,60,-1305,53975,-24385
Bloo Bluae,51,31,60,-25,53975,16575
Bloo Byio,57,31,62,-25,56535,24255
Bloo Byoe,51,31,62,-25,56535,16575
Bloo Drye,49,31,22,-25,5335,14015
Bloo Dryiae,51,31,22,-25,5335,16575
Bloo Dryio,17,30,22,-1305,5335,-26945
Bloo Dryoae,57,31,22,-25,5335,24255
Bloo Dryoo,17,31,22,-25,5335,-26945
Bloo Dryua,49,30,22,-1305,5335,14015
Bloo Dryue,25,31,22,-25,5335,-16705
Bloo Eaeb,19,31,30,-25,15575,-24385
Bloo Eon,25,31,20,-25,2775,-16705
Bloo Eop,49,31,20,-25,2775,14015
Bloo Eoq,59,31,20,-25,2775,26815
Bloo Eorgh,57,30,20,-1305,2775,24255
Bloo Eork,57,31,20,-25,2775,24255
Bloo Eorld,25,30,20,-1305,2775,-16705
Bloo Flya,51,30,52,-1305,43735,16575
Bloo Flye,17,31,52,-25,43735,-26945
Bloo Flyiae,19,31,52,-25,43735,-24385
Bloo Flyoae,25,31,52,-25,43735,-16705
Bloo Flyue,57,30,52,-1305,43735,24255
Bloo Groa,19,31,62,-25,56535,-24385
Bloo Gruia,17,31,62,-25,56535,-26945
Bloo Hypa,49,31,28,-25,13015,14015
Bloo Hypai,57,31,28,-25,13015,24255
Bloo Hype,59,31,28,-25,13015,26815
Bloo Hypoe,25,30,28,-1305,13015,-16705
Bloo Hypoea,49,30,28,-1305,13015,14015
Bloo Phoe,51,31,30,-25,15575,16575
Bloo Phoea,59,31,30,-25,15575,26815
Bloo Phraa,27,30,30,-1305,15575,-14145
Bloo Phroea,19,30,30,-1305,15575,-24385
Bloo Phroi,25,30,30,-1305,15575,-16705
Bloo Pra,51,30,54,-1305,46295,16575
Bloo Prai,59,30,54,-1305,46295,26815
Bloo Prao,57,31,54,-25,46295,24255
Bloo Pri,51,31,54,-25,46295,16575
Bloo Priae,19,31,54,-25,46295,-24385
Bloo Scheau,17,30,28,-1305,13015,-26945
Bloo Schee,19,30,28,-1305,13015,-24385
Blooe Blai,16,31,60,-25,53975,-28225
Blooe Bloae,26,31,60,-25,53975,-15425
Blooe Blou,48,31,60,-25,53975,12735
Blooe Bluae,50,31,60,-25,53975,15295
Blooe Byio,56,31,62,-25,56535,22975
Blooe Byoe,50,31,62,-25,56535,15295
Blooe Byoea,58,31,62,-25,56535,25535
Blooe Drya,18,31,22,-25,5335,-25665
Blooe Dryio,16,30,22,-1305,5335,-28225
Blooe Dryoi,24,30,22,-1305,5335,-17985
Blooe Dryoo,16,31,22,-25,5335,-28225
Blooe Dryou,58,31,22,-25,5335,25535
Blooe Dryua,48,30,22,-1305,5335,12735
Blooe Dryue,24,31,22,-25,5335,-17985
Blooe Eaeb,18,31,30,-25,15575,-25665
Blooe Eaescs,24,31,30,-25,15575,-17985
Blooe Eoch,16,30,20,-1305,2775,-28225
Blooe Eok,26,30,20,-1305,2775,-15425
Blooe Eon,24,31,20,-25,2775,-17985
Blooe Eop,48,31,20,-25,2775,12735
Blooe Eord,18,30,20,-1305,2775,-25665
Blooe Eorg,16,31,20,-25,2775,-28225
Blooe Eork,56,31,20,-25,2775,22975
Blooe Eorld,24,30,20,-1305,2775,-17985
Blooe Flyao,56,31,52,-25,43735,22975
Blooe Graea,24,30,62,-1305,56535,-17985
Blooe Greau,26,31,62,-25,56535,-15425
Blooe Gria,26,30,62,-1305,56535,-15425
Blooe Hypaa,56,30,28,-1305,13015,22975
Blooe Hypai,56,31,28,-25,13015,22975
Blooe Hype,58,31,28,-25,13015,25535
Blooe Hypeia,16,31,28,-25,13015,-28225
Blooe Hypoe,24,30,28,-1305,13015,-17985
Blooe Hypoi,50,30,28,-1305,13015,15295
Blooe Phoe,50,31,30,-25,15575,15295
Blooe Phoea,58,31,30,-25,15575,25535
Blooe Phraa,26,30,30,-1305,15575,-15425
Blooe Phrae,56,30,30,-1305,15575,22975
Blooe Phrio,16,30,30,-1305,15575,-28225
Blooe Phroi,24,30,30,-1305,15575,-17985
Blooe Phroo,16,31,30,-25,15575,-28225
Blooe Phrooe,58,30,30,-1305,15575,25535
Blooe Phrua,48,30,30,-1305,15575,12735
Blooe Ploe,58,31,52,-25,43735,25535
Blooe Pra,50,30,54,-1305,46295,15295
Blooe Prao,56,31,54,-25,46295,22975
Blooe Proo,48,30,54,-1305,46295,12735
Bloomaei,30,30,38,-1305,25815,-10305
Bloome,15,30,38,-1305,25815,-29505
Bloomea,31,30,38,-1305,25815,-9025
Bloomeau,35,30,38,-1305,25815,-3905
Bloomee,36,30,38,-1305,25815,-2625
Bloomeou,29,30,38,-1305,25815,-11585
Bloomia,27,30,38,-1305,25815,-14145
Bloomiae,16,30,38,-1305,25815,-28225
Bloomo,23,30,38,-1305,25815,-19265
Bloomoa,33,30,38,-1305,25815,-6465
Bloomu,25,30,38,-1305,25815,-16705
Bloomue,13,30,38,-1305,25815,-32065
Bloxaae,32,33,63,2535,57815,-7745
Bloxea,29,33,63,2535,57815,-11585
Bloxeau,33,33,63,2535,57815,-6465
Bloyoe,35,33,63,2535,57815,-3905
Bloyoea,37,33,63,2535,57815,-1345
Bloyoi,38,33,63,2535,57815,-65
Blu Aec,45,32,28,1255,13015,8895
Blu Aedst,15,33,28,2535,13015,-29505
Blu Aeh,45,33,28,2535,13015,8895
Blu Aescs,37,32,28,1255,13015,-1345
Blu Aics,47,33,30,2535,15575,11455
Blu Ain,39,32,30,1255,15575,1215
Blu Aip,47,32,30,1255,15575,11455
Blu Air,37,33,30,2535,15575,-1345
Blu Airg,15,32,30,1255,15575,-29505
Blu Aob,15,32,52,1255,43735,-29505
Blu Aoc,45,32,52,1255,43735,8895
Blu Aoscs,37,32,52,1255,43735,-1345
Blu Aowsy,39,32,52,1255,43735,1215
Blu Auscs,45,32,54,1255,46295,8895
Blu Auwsy,47,32,54,1255,46295,11455
Blu Briae,39,32,62,1255,56535,1215
Blu Brou,47,32,62,1255,56535,11455
Blu Chrie,13,32,60,1255,53975,-32065
Blu Chroa,47,32,60,1255,53975,11455
Blu Eup,13,32,22,1255,5335,-32065
Blu Euq,39,32,22,1255,5335,1215
Blu Fleau,7,32,52,1255,43735,-39745
Blu Flee,13,32,52,1255,43735,-32065
Blu Phlai,13,32,28,1255,13015,-32065
Blu Phylio,37,33,60,2535,53975,-1345
Blu Schoe,47,33,28,2535,13015,11455
Blu Scraa,37,33,52,2535,43735,-1345
Blu Scrae,47,33,52,2535,43735,11455
Blu Thae,47,32,20,1255,2775,11455
Blu Thai,37,33,20,2535,2775,-1345
Blu Theia,45,32,20,1255,2775,8895
Blu Thiae,45,33,20,2535,2775,8895
Blu Thua,39,32,20,1255,2775,1215
Blu Treia,45,33,22,2535,5335,8895
Blua Blou,33,31,60,-25,53975,-6465
Blua Bluae,35,31,60,-25,53975,-3905
Blua Byio,41,31,62,-25,56535,3775
Blua Byoe,35,31,62,-25,56535,-3905
Blua Byoea,43,31,62,-25,56535,6335
Blua Dryeia,35,30,22,-1305,5335,-3905
Blua Eaec,33,31,30,-25,15575,-6465
Blua Eaescs,9,31,30,-25,15575,-37185
Blua Eaewsy,11,31,30,-25,15575,-34625
Blua Eock,35,30,20,-1305,2775,-3905
Blua Eohm,11,31,20,-25,2775,-34625
Blua Eol,43,30,20,-1305,2775,6335
Blua Eolls,33,30,20,-1305,2775,-6465
Blua Eoq,43,31,20,-25,2775,6335
Blua Flya,35,30,52,-1305,43735,-3905
Blua Flyao,41,31,52,-25,43735,3775
Blua Flyi,35,31,52,-25,43735,-3905
Blua Flyoae,9,31,52,-25,43735,-37185
Blua Flyoo,33,30,52,-1305,43735,-6465
Blua Greou,35,30,62,-1305,56535,-3905
Blua Hypa,33,31,28,-25,13015,-6465
Blua Hype,43,31,28,-25,13015,6335
Blua Hypoea,33,30,28,-1305,13015,-6465
Blua Hypoi,35,30,28,-1305,13015,-3905
Blua Hypoo,11,31,28,-25,13015,-34625
Blua Hypue,35,31,28,-25,13015,-3905
Blua Phio,41,31,30,-25,15575,3775
Blua Phoea,43,31,30,-25,15575,6335
Blua Phrae,41,30,30,-1305,15575,3775
Blua Phrooe,43,30,30,-1305,15575,6335
Blua Phrua,33,30,30,-1305,15575,-6465
Blua Pra,35,30,54,-1305,46295,-3905
Blua Prai,43,30,54,-1305,46295,6335
Blua Proae,9,31,54,-25,46295,-37185
Blua Proo,33,30,54,-1305,46295,-6465
Blua Pruae,33,31,54,-25,46295,-6465
Blua Prue,41,30,54,-1305,46295,3775
Bludgaea,18,32,15,1255,-3625,-25665
Bludgeou,21,32,15,1255,-3625,-21825
Bludgia,19,32,15,1255,-3625,-24385
Bludgo,15,32,15,1255,-3625,-29505
Bludgu,17,32,15,1255,-3625,-26945
Bludguia,24,32,15,1255,-3625,-17985
Blue Blae,31,30,60,-1305,53975,-9025
Blue Bliae,29,31,60,-25,53975,-11585
Blue Bloae,31,31,60,-25,53975,-9025
Blue Blooe,53,30,60,-1305,53975,19135
Blue Bluae,55,31,60,-25,53975,21695
Blue Dryae,61,30,22,-1305,5335,29375
Blue Dryio,21,30,22,-1305,5335,-21825
Blue Dryoi,29,30,22,-1305,5335,-11585
Blue Dryoo,21,31,22,-25,5335,-21825
Blue Dryou,63,31,22,-25,5335,31935
Blue Eaewsy,31,31,30,-25,15575,-9025
Blue Eohm,31,31,20,-25,2775,-9025
Blue Eon,29,31,20,-25,2775,-11585
Blue Eord,23,30,20,-1305,2775,-19265
Blue Eork,61,31,20,-25,2775,29375
Blue Eorld,29,30,20,-1305,2775,-11585
Blue Flye,21,31,52,-25,43735,-21825
Blue Flyeia,23,30,52,-1305,43735,-19265
Blue Flyiae,23,31,52,-25,43735,-19265
Blue Flyooe,31,30,52,-1305,43735,-9025
Blue Flyou,31,31,52,-25,43735,-9025
Blue Flyuae,53,31,52,-25,43735,19135
Blue Graae,29,31,62,-25,56535,-11585
Blue Greau,31,31,62,-25,56535,-9025
Blue Gree,53,31,62,-25,56535,19135
Blue Gria,31,30,62,-1305,56535,-9025
Blue Gru,23,30,62,-1305,56535,-19265
Blue Gruia,21,31,62,-25,56535,-21825
Blue Hypae,23,31,28,-25,13015,-19265
Blue Hypai,61,31,28,-25,13015,29375
Blue Hypeia,21,31,28,-25,13015,-21825
Blue Hypooe,29,31,28,-25,13015,-11585
Blue Phoe,55,31,30,-25,15575,21695
Blue Phraa,31,30,30,-1305,15575,-9025
Blue Phrio,21,30,30,-1305,15575,-21825
Blue Phroea,23,30,30,-1305,15575,-19265
Blue Phroi,29,30,30,-1305,15575,-11585
Blue Phroo,21,31,30,-25,15575,-21825
Blue Ploe,63,31,52,-25,43735,31935
Blue Prae,29,30,54,-1305,46295,-11585
Blue Prao,61,31,54,-25,46295,29375
Blue Priae,23,31,54,-25,46295,-19265
Blue Proae,29,31,54,-25,46295,-11585
Blue Prou,31,31,54,-25,46295,-9025
Bluia Airgh,70,32,30,1255,15575,40895
Blungaae,53,33,25,2535,9175,19135
Blungaei,49,33,25,2535,9175,14015
Blungoa,52,33,25,2535,9175,17855
Boeff,28,31,31,-25,16855,-12865
Boeft,39,31,31,-25,16855,1215
Boekh,30,31,31,-25,16855,-10305
Boelts,33,31,31,-25,16855,-6465
Boeph,32,31,31,-25,16855,-7745
Boepp,38,31,31,-25,16855,-65
Boepps,23,31,31,-25,16855,-19265
Boeppy,27,31,31,-25,16855,-14145
Boerds,14,31,31,-25,16855,-30785
Boerdy,21,31,31,-25,16855,-21825
Boerns,16,31,31,-25,16855,-28225
Boernt,19,31,31,-25,16855,-24385
Boerst,22,31,31,-25,16855,-20545
Boerth,35,31,31,-25,16855,-3905
Boesks,26,31,31,-25,16855,-15425
Boesky,31,31,31,-25,16855,-9025
Boests,8,31,31,-25,16855,-38465
Boesty,10,31,31,-25,16855,-35905
Boesys,9,31,31,-25,16855,-37185
Boeths,36,31,31,-25,16855,-2625
Boetls,13,31,31,-25,16855,-32065
Boets,17,31,31,-25,16855,-26945
Boetz,24,31,31,-25,16855,-17985
Boewls,18,31,31,-25,16855,-25665
Boewnst,34,31,31,-25,16855,-5185
Brairaae,36,31,43,-25,32215,-2625
Braireau,37,31,43,-25,32215,-1345
Brairee,38,31,43,-25,32215,-65
Brairia,29,31,43,-25,32215,-11585
Brairoa,35,31,43,-25,32215,-3905
Brairuia,34,31,43,-25,32215,-5185
Braisa,49,31,43,-25,32215,14015
Braisaa,43,31,43,-25,32215,6335
Braisae,46,31,43,-25,32215,10175
Braisao,58,31,43,-25,32215,25535
Braisi,57,31,43,-25,32215,24255
Braisio,40,31,43,-25,32215,2495
Braiso,60,31,43,-25,32215,28095
Braisoae,54,31,43,-25,32215,20415
Braisoe,39,31,43,-25,32215,1215
Braisoea,41,31,43,-25,32215,3775
Braisoi,42,31,43,-25,32215,5055
Braisoo,48,31,43,-25,32215,12735
Braisooe,47,31,43,-25,32215,11455
Braisou,55,31,43,-25,32215,21695
Braisu,62,31,43,-25,32215,30655
Braisua,44,31,43,-25,32215,7615
Braisuae,56,31,43,-25,32215,22975
Braisue,50,31,43,-25,32215,15295
Braitea,64,32,53,1255,45015,33215
Braiteou,62,32,53,1255,45015,30655
Braitu,58,32,53,1255,45015,25535
Bramba,29,30,33,-1305,19415,-11585
Brambaa,23,30,33,-1305,19415,-19265
Brambae,26,30,33,-1305,19415,-15425
Brambai,31,30,33,-1305,19415,-9025
Brambe,32,30,33,-1305,19415,-7745
Brambeia,25,30,33,-1305,19415,-16705
Bramboea,21,30,33,-1305,19415,-21825
Bramboi,22,30,33,-1305,19415,-20545
Bramboo,28,30,33,-1305,19415,-12865
Brambooe,27,30,33,-1305,19415,-14145
Brambua,24,30,33,-1305,19415,-17985
Brambue,30,30,33,-1305,19415,-10305
Branaei,12,30,33,-1305,19415,-33345
Branea,13,30,33,-1305,19415,-32065
Branee,18,30,33,-1305,19415,-25665
Branoa,15,30,33,-1305,19415,-29505
Braudeau,29,33,20,2535,2775,-11585
Braudee,30,33,20,2535,2775,-10305
Braudoa,27,33,20,2535,2775,-14145
Brauduia,26,33,20,2535,2775,-15425
Braufae,38,33,20,2535,2775,-65
Braufe,44,33,20,2535,2775,7615
Braufoea,33,33,20,2535,2775,-6465
Braufooe,39,33,20,2535,2775,1215
Braufou,47,33,20,2535,2775,11455
Braufua,36,33,20,2535,2775,-2625
Braufue,42,33,20,2535,2775,5055
Breeroea,6,32,48,1255,38615,-41025
Breerua,9,32,48,1255,38615,-37185
Breesaea,24,33,58,2535,51415,-17985
Breesee,34,33,58,2535,51415,-5185
Breeseou,27,33,58,2535,51415,-14145
Breetaa,39,33,58,2535,51415,1215
Breeteia,41,33,58,2535,51415,3775
Breetoe,35,33,58,2535,51415,-3905
Breetoea,37,33,58,2535,51415,-1345
Breetoi,38,33,58,2535,51415,-65
Breetooe,43,33,58,2535,51415,6335
Breetua,40,33,58,2535,51415,2495
Brewoo,18,33,58,2535,51415,-25665
Brewooe,17,33,58,2535,51415,-26945
Brunth,47,31,5,-25,-16425,11455
Buqaei,20,33,46,2535,36055,-23105
Buqea,21,33,46,2535,36055,-21825
Buqia,17,33,46,2535,36055,-26945
Buqie,18,33,46,2535,36055,-25665
Buqoa,23,33,46,2535,36055,-19265
Bya Aeb,31,32,29,1255,14295,-9025
Bya Aedst,31,33,29,2535,14295,-9025
Bya Aef,23,33,29,2535,14295,-19265
Bya Aeg,53,33,29,2535,14295,19135
Bya Aesms,29,33,29,2535,14295,-11585
Bya Aevsky,21,33,29,2535,14295,-21825
Bya Ail,29,32,31,1255,16855,-11585
Bya Ain,55,32,31,1255,16855,21695
Bya Aip,63,32,31,1255,16855,31935
Bya Aiq,29,33,31,2535,16855,-11585
Bya Air,53,33,31,2535,16855,19135
Bya Airg,31,32,31,1255,16855,-9025
Bya Aob,31,32,53,1255,45015,-9025
Bya Aoc,61,32,53,1255,45015,29375
Bya Aod,63,32,53,1255,45015,31935
Bya Auf,31,33,55,2535,47575,-9025
Bya Auwsy,63,32,55,1255,47575,31935
Bya Brau,31,33,63,2535,57815,-9025
Bya Chraea,21,32,61,1255,55255,-21825
Bya Chrea,55,32,61,1255,55255,21695
Bya Chreau,23,33,61,2535,55255,-19265
Bya Chreou,31,32,61,1255,55255,-9025
Bya Chria,23,32,61,1255,55255,-19265
Bya Euhm,23,32,23,1255,6615,-19265
Bya Eup,29,32,23,1255,6615,-11585
Bya Eur,63,32,23,1255,6615,31935
Bya Eurk,53,32,23,1255,6615,19135
Bya Eurl,61,32,23,1255,6615,29375
Bya Flaae,21,32,53,1255,45015,-21825
Bya Freau,31,32,55,1255,47575,-9025
Bya Fruia,21,32,55,1255,47575,-21825
Bya Phla,21,32,29,1255,14295,-21825
Bya Phlai,29,32,29,1255,14295,-11585
Bya Phyloe,31,33,61,2535,55255,-9025
Bya Scraa,53,33,53,2535,45015,19135
Bya Scroea,29,33,53,2535,45015,-11585
Bya Scroi,31,33,53,2535,45015,-9025
Bya Thaa,53,32,21,1255,4055,19135
Bya Thae,63,32,21,1255,4055,31935
Bya Theia,61,32,21,1255,4055,29375
Bya Thoi,31,32,21,1255,4055,-9025
Bya Treia,61,33,23,2535,6615,29375
Bya Troe,21,33,23,2535,6615,-21825
Bya Troea,29,33,23,2535,6615,-11585
Bya Troi,31,33,23,2535,6615,-9025
Byaa Aeh,41,33,29,2535,14295,3775
Byaa Aerb,35,33,29,2535,14295,-3905
Byaa Ail,9,32,31,1255,16855,-37185
Byaa Ain,35,32,31,1255,16855,-3905
Byaa Airm,35,33,31,2535,16855,-3905
Byaa Aob,11,32,53,1255,45015,-34625
Byaa Aod,43,32,53,1255,45015,6335
Byaa Aoscs,33,32,53,1255,45015,-6465
Byaa Aug,41,33,55,2535,47575,3775
Byaa Auwsy,43,32,55,1255,47575,6335
Byaa Broae,41,32,63,1255,57815,3775
Byaa Chrea,35,32,61,1255,55255,-3905
Byaa Euhn,11,32,23,1255,6615,-34625
Byaa Euq,35,32,23,1255,6615,-3905
Byaa Eurk,33,32,23,1255,6615,-6465
Byaa Flee,9,32,53,1255,45015,-37185
Byaa Fraae,9,32,55,1255,47575,-37185
Byaa Phylaa,43,33,61,2535,55255,6335
Byaa Phylio,33,33,61,2535,55255,-6465
Byaa Phyloea,35,33,61,2535,55255,-3905
Byaa Phyloi,41,33,61,2535,55255,3775
Byaa Schoe,43,33,29,2535,14295,6335
Byaa Screia,41,33,53,2535,45015,3775
Byaa Scrua,35,33,53,2535,45015,-3905
Byaa Theia,41,32,21,1255,4055,3775
Byaa Thiae,41,33,21,2535,4055,3775
Byaa Thoi,11,32,21,1255,4055,-34625
Byae Aeb,26,32,29,1255,14295,-15425
Byae Aec,56,32,29,1255,14295,22975
Byae Aeg,48,33,29,2535,14295,12735
Byae Aeh,56,33,29,2535,14295,22975
Byae Aescs,48,32,29,1255,14295,12735
Byae Aesms,24,33,29,2535,14295,-17985
Byae Aics,58,33,31,2535,16855,25535
Byae Aihm,56,32,31,1255,16855,22975
Byae Aihn,16,33,31,2535,16855,-28225
Byae Ail,24,32,31,1255,16855,-17985
Byae Aim,48,32,31,1255,16855,12735
Byae Aip,58,32,31,1255,16855,25535
Byae Aiq,24,33,31,2535,16855,-17985
Byae Airg,26,32,31,1255,16855,-15425
Byae Airk,18,33,31,2535,16855,-25665
Byae Airl,26,33,31,2535,16855,-15425
Byae Airm,50,33,31,2535,16855,15295
Byae Aoscs,48,32,53,1255,45015,12735
